"mjd","residual"
57734.4947295215,-273178.375244
57734.4947305565,-250959.121704
57734.4947315888,-446914.276123
57734.4947326239,-407695.617676
57734.4947336621,-108332.91626
57734.4947346901,-683581.604004
57734.4947357243,-719615.539551
57734.4947367618,-471003.540039
57734.4947377967,-451820.709229
57734.4947388311,-471830.413818
57734.4947398676,-315885.253906
57734.4947408989,-599975.952148
57734.4947419343,-542799.499512
57734.4947429694,-498576.782227
57734.4947440059,-344411.193848
57734.4947450432,-111574.249268
57734.4947460772,-172170.043945
57734.4947471086,-451301.086426
57734.49474814,-729463.928223
57734.49474918,-268774.871826
57734.494750215,-239331.771851
57734.4947512469,-474397.369385
57734.4947522852,-159519.088745
57734.4947533193,-210521.942139
57734.4947543502,-532261.535645
57734.4947553852,-506284.423828
57734.4947564196,-526118.286133
57734.4947574554,-425003.173828
57734.4947584883,-579591.918945
57734.4947595394,843378.112793
57734.4947605597,-397642.303467
57734.4947615906,-718486.633301
57734.4947626294,-364507.415771
57734.4947636614,-591428.100586
57734.4947646981,-418383.911133
57734.494765734,-304728.33252
57734.4947667639,-716625.427246
57734.494767802,-416778.930664
57734.4947688358,-495074.554443
57734.4947698696,-569271.850586
57734.4947709024,-724285.217285
57734.4947719379,-651098.937988
57734.4947729732,-602356.933594
57734.4947740114,-291617.156982
57734.4947750473,-181820.343018
57734.4947760778,-543260.253906
57734.4947771122,-567022.705078
57734.4947781448,-743723.022461
57734.4947791815,-564276.977539
57734.4947802132,-820050.65918
57734.4947812513,-522042.236328
57734.4947822868,-451182.098389
57734.4947833158,-938833.92334
57734.4947843544,-599098.693848
57734.4947853927,-284902.160645
57734.4947864225,-699844.482422
57734.4947874574,-676736.14502
57734.4947884915,-724976.806641
57734.4947895216,-1123399.536133
57734.4947905625,-577784.729004
57734.4947916,-335067.504883
57734.4947926372,-116326.904297
57734.4947936678,-468009.338379
57734.4947947043,-305550.811768
57734.4947957366,-511012.786865
57734.4947967742,-250463.317871
57734.494797807,-411065.002441
57734.4947988436,-249245.346069
57734.494799874,-612649.536133
57734.4948009113,-380629.150391
57734.4948019441,-541709.106445
57734.494802986,84065.1474
57734.4948040145,-453460.754395
57734.4948050515,-245720.38269
57734.4948060869,-183950.439453
57734.4948071185,-443153.839111
57734.4948081531,-449804.748535
57734.4948091883,-407232.940674
57734.494810225,-225709.564209
57734.4948112611,-105420.547485
57734.4948122869,-861956.359863
57734.4948133241,-644583.496094
57734.4948143581,-702820.678711
57734.49481539,-936164.916992
57734.494816429,-564832.702637
57734.4948174679,-196282.226562
57734.4948185021,-235452.713013
57734.494819536,-302643.341064
57734.4948205706,-304015.686035
57734.4948216058,-262599.884033
57734.4948226401,-291320.129395
57734.4948236746,-301288.360596
57734.4948247094,-287334.16748
57734.4948257425,-426457.550049
57734.4948267735,-742625.671387
57734.494827807,-835312.072754
57734.494828846,-464301.269531
57734.4948298801,-507595.550537
57734.4948309124,-716572.143555
57734.4948319475,-674809.875488
57734.494832982,-693464.660645
57734.4948340155,-784832.336426
57734.4948350528,-560483.459473
57734.4948360924,-130847.930908
57734.4948371227,-507744.262695
57734.4948381593,-338515.625
57734.4948391924,-471890.411377
57734.4948402243,-710885.803223
57734.494841263,-365450.744629
57734.4948422965,-466528.686523
57734.4948433322,-372156.768799
57734.4948443676,-307058.746338
57734.4948453968,-774356.445312
57734.4948464332,-626466.064453
57734.4948474647,-901991.149902
57734.4948485049,-422281.37207
57734.4948495425,-166997.314453
57734.4948505768,-200534.698486
57734.494851608,-494078.338623
57734.4948526425,-506207.885742
57734.4948536785,-393183.47168
57734.4948547165,-101757.637024
57734.4948557455,-591651.000977
57734.494856783,-345496.307373
57734.4948578154,-541223.205566
57734.4948588541,-188195.343018
57734.4948598847,-543992.675781
57734.4948609152,-899188.537598
57734.4948619552,-439193.115234
57734.4948629861,-757513.671875
57734.4948640235,-527873.046875
57734.4948650587,-480509.552002
57734.4948660943,-393944.519043
57734.4948671273,-538301.208496
57734.4948681653,-247976.196289
57734.4948691932,-828291.442871
57734.4948702319,-478794.799805
57734.4948712637,-729669.494629
57734.4948723053,-126709.083557
57734.494873339,-213096.633911
57734.494874372,-355583.312988
57734.4948754055,-449716.522217
57734.4948764408,-396622.467041
57734.494877478,-176545.089722
57734.4948785083,-555338.256836
57734.494879541,-725020.629883
57734.4948805783,-497098.327637
57734.4948816151,-306353.668213
57734.4948826441,-799353.027344
57734.4948836816,-551540.710449
57734.4948847141,-735008.361816
57734.4948857457,-997949.523926
57734.4948867846,-633790.283203
57734.494887824,-223664.123535
57734.4948888571,-359211.578369
57734.4948898987,244044.47937
57734.494890926,-391983.581543
57734.4948919607,-385107.727051
57734.4948929961,-326981.445312
57734.4948940281,-556109.985352
57734.4948950615,-663429.260254
57734.4948960958,-691114.501953
57734.494897127,-990532.348633
57734.4948981657,-639987.731934
57734.4948992018,-517902.648926
57734.4949002322,-880225.646973
57734.4949012704,-574427.91748
57734.4949023092,-222021.179199
57734.4949033388,-653280.029297
57734.4949043722,-762829.223633
57734.4949054074,-717584.04541
57734.4949064435,-589748.535156
57734.4949074818,-275004.455566
57734.4949085161,-303820.007324
57734.494909548,-544513.183594
57734.4949105829,-518817.565918
57734.4949116151,-730174.316406
57734.4949126519,-546416.748047
57734.4949136847,-709747.192383
57734.4949147249,-225710.479736
57734.4949157562,-517490.17334
57734.4949167878,-783994.995117
57734.4949178295,-171766.12854
57734.4949188597,-561930.908203
57734.494919896,-419445.678711
57734.4949209333,-189097.595215
57734.4949219611,-775196.411133
57734.494922994,-933485.107422
57734.4949240283,-958958.190918
57734.4949250732,-80158.317566
57734.4949261053,-299133.850098
57734.4949271381,-458407.043457
57734.4949281704,-655304.321289
57734.4949292061,-568089.782715
57734.4949302419,-472399.108887
57734.4949312692,-1101565.429688
57734.4949333442,-614402.893066
57734.4949343812,-411853.759766
57734.4949354153,-460538.116455
57734.4949364513,-346737.335205
57734.4949374889,-91355.84259
57734.4949385174,-617306.762695
57734.4949395565,-236412.857056
57734.4949405861,-672380.67627
57734.4949416249,-311912.902832
57734.4949426543,-769858.764648
57734.4949436913,-561369.567871
57734.4949447264,-524769.042969
57734.4949457559,-972956.237793
57734.4949467927,-788111.877441
57734.494947829,-641763.305664
57734.49494887,-98089.828491
57734.4949499009,-420194.366455
57734.4949509296,-932329.89502
57734.4949519666,-728606.445312
57734.4949530061,-314059.875488
57734.4949540362,-703407.165527
57734.4949550712,-675805.480957
57734.494956106,-657537.231445
57734.4949571425,-499032.196045
57734.4949581713,-1010004.333496
57734.4949592145,-269186.279297
57734.4949602421,-877165.039062
57734.4949612793,-655671.203613
57734.4949623164,-447295.654297
57734.49496335,-537861.572266
57734.4949643839,-601531.677246
57734.494965423,-223535.964966
57734.4949664559,-371115.875244
57734.4949674892,-490016.540527
57734.4949685208,-750447.692871
57734.4949695605,-314498.840332
57734.4949705945,-369980.865479
57734.4949716268,-576414.733887
57734.4949726599,-705947.631836
57734.494973698,-414736.602783
57734.4949747316,-506261.138916
57734.4949757652,-594264.953613
57734.4949767968,-856114.379883
57734.4949778371,-365087.890625
57734.4949788661,-857328.308105
57734.4949799038,-595069.458008
57734.494980939,-548759.887695
57734.4949819768,-278265.441895
57734.4949830053,-805364.135742
57734.4949840428,-559243.164062
57734.4949850784,-474452.484131
57734.4949861096,-778617.553711
57734.4949871442,-784836.791992
57734.4949881818,-526903.625488
57734.4949892121,-902866.943359
57734.4949902502,-607302.368164
57734.4949912889,-257595.794678
57734.4949923179,-742378.234863
57734.4949933595,-141048.782349
57734.4949943879,-686435.546875
57734.4949954224,-697095.092773
57734.4949964604,-408042.236328
57734.4949974928,-603635.498047
57734.4949985261,-715385.253906
57734.4949995624,-579892.578125
57734.4950005954,-715948.974609
57734.4950016286,-846569.885254
57734.4950026659,-615217.468262
57734.4950037049,-243972.869873
57734.4950047402,-182194.656372
57734.4950057717,-455578.033447
57734.4950068083,-291419.372559
57734.4950078422,-353054.718018
57734.4950088762,-407023.834229
57734.4950099064,-791628.417969
57734.4950109436,-578246.09375
57734.4950119819,-257828.796387
57734.4950130106,-776144.65332
57734.4950140435,-923043.762207
57734.4950150782,-920546.325684
57734.4950161213,-188839.797974
57734.495017152,-534852.111816
57734.4950181861,-578506.958008
57734.495019222,-472994.506836
57734.4950202546,-652431.213379
57734.4950212884,-721051.818848
57734.4950223262,-451421.722412
57734.4950233627,-290091.339111
57734.495024391,-844608.093262
57734.4950254289,-560894.53125
57734.4950264683,-150135.08606
57734.4950274977,-606293.151855
57734.4950285326,-580476.806641
57734.4950295672,-584487.548828
57734.4950305996,-783629.455566
57734.4950316376,-490629.699707
57734.4950326741,-335098.7854
57734.4950337088,-328388.427734
57734.4950347394,-682956.787109
57734.4950357759,-518562.133789
57734.4950368059,-918446.105957
57734.4950378462,-438938.537598
57734.4950388834,-214628.601074
57734.4950399175,-266660.949707
57734.4950409507,-390430.236816
57734.4950419773,-1081866.577148
57734.4950430212,-287597.198486
57734.4950440539,-450910.461426
57734.4950450886,-452791.107178
57734.4950461237,-409142.944336
57734.4950471572,-508362.304688
57734.4950481917,-523503.417969
57734.495049226,-553975.341797
57734.4950502625,-394812.103271
57734.4950512943,-636424.438477
57734.4950523293,-610540.466309
57734.4950533628,-709030.334473
57734.4950543984,-628719.177246
57734.4950554366,-322671.203613
57734.4950564645,-903937.194824
57734.4950574981,-993287.902832
57734.4950585338,-909109.741211
57734.4950595713,-663068.725586
57734.4950606103,-282577.11792
57734.4950616451,-272778.869629
57734.4950626781,-416393.432617
57734.4950637123,-452107.757568
57734.495064745,-619382.141113
57734.4950657787,-703122.131348
57734.4950668162,-458778.839111
57734.49506785,-531525.939941
57734.4950688837,-612329.772949
57734.4950699175,-691414.978027
57734.4950709523,-673334.899902
57734.4950719876,-622307.495117
57734.4950730231,-543233.215332
57734.4950740573,-589158.508301
57734.4950750883,-901064.39209
57734.4950761265,-597236.877441
57734.4950771648,-282615.356445
57734.4950781985,-360336.82251
57734.4950792304,-601953.796387
57734.4950802658,-532842.895508
57734.4950813013,-457730.682373
57734.4950823372,-357216.705322
57734.4950833663,-831798.583984
57734.4950844029,-662098.144531
57734.4950854396,-484747.283936
57734.4950864691,-932742.980957
57734.495087506,-742590.576172
57734.4950885443,-427366.119385
57734.4950895747,-793205.871582
57734.4950906104,-702727.905273
57734.4950916446,-741579.711914
57734.4950926787,-791857.666016
57734.4950937163,-534816.101074
57734.4950947466,-904763.977051
57734.4950957843,-648919.250488
57734.4950968198,-573111.816406
57734.4950978514,-832845.581055
57734.4950988919,-328446.777344
57734.4950999264,-349453.216553
57734.4951009573,-672262.145996
57734.4951019916,-695736.328125
57734.4951030275,-593063.171387
57734.4951040604,-746364.440918
57734.4951050942,-820344.177246
57734.4951061305,-677529.052734
57734.4951071672,-497948.486328
57734.4951082064,-103564.628601
57734.4951092384,-337307.189941
57734.4951102642,-1095284.057617
57734.4951113022,-811780.944824
57734.4951123381,-704371.826172
57734.4951133723,-737786.132812
57734.4951144066,-773006.530762
57734.4951154423,-678181.152344
57734.4951164771,-663988.220215
57734.4951175139,-481095.031738
57734.4951185446,-823531.921387
57734.4951195779,-942343.505859
57734.4951206114,-1041921.142578
57734.4951216503,-671671.325684
57734.4951226825,-885474.914551
57734.4951237168,-916324.34082
57734.4951247534,-744504.516602
57734.4951257916,-437627.13623
57734.4951268275,-331305.786133
57734.4951278657,-25985.227585
57734.4951288989,-150810.379028
57734.4951299316,-318919.067383
57734.4951309642,-497255.889893
57734.4951319977,-597635.253906
57734.4951330293,-860280.395508
57734.4951340713,-224224.456787
57734.4951351033,-454675.109863
57734.4951361363,-600277.587891
57734.4951371712,-580990.234375
57734.4951382024,-872387.573242
57734.4951392421,-438487.243652
57734.4951402778,-351456.237793
57734.4951413092,-633979.125977
57734.4951423391,-1042601.44043
57734.4951433783,-650869.750977
57734.4951444126,-682663.391113
57734.4951454477,-639328.979492
57734.49514648,-840520.996094
57734.4951475168,-660213.195801
57734.495148555,-354888.305664
57734.4951495866,-617684.875488
57734.4951506194,-775835.693359
57734.4951516528,-883637.512207
57734.4951526874,-885516.906738
57734.495153724,-718763.305664
57734.4951547584,-744673.950195
57734.4951557971,-392997.650146
57734.4951568327,-307642.578125
57734.4951578668,-358716.85791
57734.4951588966,-774977.905273
57734.495159931,-802000.732422
57734.4951609699,-429352.264404
57734.4951620059,-313291.19873
57734.4951630363,-682922.241211
57734.4951640732,-490307.403564
57734.4951651088,-407378.417969
57734.4951661416,-570489.868164
57734.4951671765,-547294.433594
57734.4951682092,-713071.472168
57734.4951692472,-422636.84082
57734.4951702799,-594203.552246
57734.4951713108,-917758.239746
57734.4951723485,-651737.487793
57734.495173384,-579515.197754
57734.4951744203,-437039.154053
57734.4951754543,-492963.348389
57734.4951764891,-479675.872803
57734.4951775224,-599537.719727
57734.4951785582,-502728.729248
57734.4951795971,-134200.622559
57734.4951806252,-697925.537109
57734.4951816642,-329108.795166
57734.4951826979,-406193.878174
57734.4951837295,-667090.454102
57734.4951847667,-449406.311035
57734.4951857971,-814053.894043
57734.4951868317,-822645.507812
57734.4951878713,-399483.428955
57734.4951889023,-714611.938477
57734.4951899403,-418524.32251
57734.4951909749,-427546.417236
57734.4951920067,-675064.880371
57734.4951930439,-449201.782227
57734.4951940775,-541113.342285
57734.4951951094,-783642.76123
57734.4951961515,-142428.878784
57734.4951971823,-470576.171875
57734.495198215,-636690.856934
57734.4951992529,-364101.287842
57734.4952002818,-851854.187012
57734.4952013194,-598693.786621
57734.4952023537,-629452.148438
57734.4952033844,-974683.776855
57734.4952044258,-388891.357422
57734.4952054606,-382298.00415
57734.4952064961,-304761.260986
57734.4952075292,-435216.125488
57734.4952085582,-927192.687988
57734.4952096026,-82317.855835
57734.4952106348,-300116.851807
57734.4952116709,-168541.763306
57734.4952126994,-706539.550781
57734.495213735,-619987.121582
57734.4952147703,-565225.097656
57734.4952158027,-762536.92627
57734.4952168351,-953343.139648
57734.4952178709,-852633.361816
57734.4952189077,-666404.35791
57734.495219945,-440562.194824
57734.4952209774,-634804.321289
57734.4952220132,-538001.708984
57734.4952230479,-529638.61084
57734.4952240828,-510147.888184
57734.4952251152,-709814.086914
